transaction_id,batch_id,source_id,raw_id,account_id,event_type,amount,currency,occurred_at,description,confidence,review_state
txn_alipay_0408_c13edcda,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:408,acct_alipay,FUND,345.12,CNY,2026-04-21,蚂蚁财富-广发量化多因子灵活配置混合A-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0409_e22e01b6,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:409,acct_alipay,CASH,-25.06,CNY,2026-04-21,高德打车订单 高德打车 交通出行,0.95,ACCEPTED
txn_alipay_0410_4e46d2d0,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:410,acct_alipay,CASH,-9.3,CNY,2026-04-21,曹操出行车费 花小猪平台商户 交通出行,0.95,ACCEPTED
txn_alipay_0411_b20711da,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:411,acct_alipay,CASH,-28.86,CNY,2026-04-21,阳光出行 花小猪平台商户 交通出行,0.95,ACCEPTED
txn_alipay_0412_758cb395,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:412,acct_alipay,FUND,50.0,CNY,2026-04-21,蚂蚁财富-博时标普500ETF联接(QDII)A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0413_5819269b,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:413,acct_alipay,FUND,50.0,CNY,2026-04-21,蚂蚁财富-南方纳斯达克100指数(QDII)C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0414_e69d7532,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:414,acct_alipay,CASH,-43.6,CNY,2026-04-21,大众羊肉粉外卖订单 淘宝闪购 餐饮美食,0.95,ACCEPTED
txn_alipay_0415_e56afa36,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:415,acct_alipay,FUND,100.0,CNY,2026-04-21,蚂蚁财富-华夏新锦绣灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0416_03881e3b,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:416,acct_alipay,FUND,100.0,CNY,2026-04-21,蚂蚁财富-华夏新锦绣灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0417_f593b626,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:417,acct_alipay,CASH,-46.7,CNY,2026-04-21,滴滴快车打车-韦师傅-04月21日行程 滴滴出行 交通出行,0.95,ACCEPTED
txn_alipay_0418_159951ba,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:418,acct_alipay,CASH,-85.0,CNY,2026-04-21,收钱码收款 源胜劳保用品店 日用百货,0.95,ACCEPTED
txn_alipay_0419_c5f43018,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:419,acct_alipay,CASH,-52.3,CNY,2026-04-21,特惠快车打车-蒙师傅-04月21日行程 滴滴出行 交通出行,0.95,ACCEPTED
txn_alipay_0420_c5e2cb70,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:420,acct_alipay,CASH,-10.0,CNY,2026-04-21,贵港市覃塘区延丰五金机电商行 延丰五金机电城 家居家装,0.95,ACCEPTED
txn_alipay_0421_e6fd7d7f,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:421,acct_alipay,CASH,-100.0,CNY,2026-04-21,贵港英皇酒店支付宝押金 英湟大酒店 酒店旅游,0.95,ACCEPTED
txn_alipay_0422_9d52bbc5,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:422,acct_alipay,CASH,-6.43,CNY,2026-04-21,花小猪打车 花小猪打车 交通出行,0.95,ACCEPTED
txn_alipay_0423_70ea8453,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:423,acct_alipay,FUND,0.39,CNY,2026-04-21,余额宝-2026.04.20-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_0424_2cccd0eb,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:424,acct_alipay,CASH,-23.79,CNY,2026-04-20,大熊熊螺蛳粉(南百店)外卖订单 淘宝闪购 餐饮美食,0.95,ACCEPTED
txn_alipay_0425_ca53d81b,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:425,acct_alipay,REFUND,50.0,CNY,2026-04-20,蚂蚁财富-博时标普500ETF联接(QDII)A-买入退款 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 退款,0.93,ACCEPTED
txn_alipay_0426_cd4e1b22,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:426,acct_alipay,FUND,50.0,CNY,2026-04-20,蚂蚁财富-博时标普500ETF联接(QDII)A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0427_ddb86b8a,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:427,acct_alipay,CASH,-25.0,CNY,2026-04-20,美团收银909700211672829507 潮汕汤粉王 餐饮美食,0.95,ACCEPTED
txn_alipay_0428_d02673a8,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:428,acct_alipay,CASH,-34.6,CNY,2026-04-20,特惠快车打车-刘师傅-04月20日行程 滴滴出行 交通出行,0.95,ACCEPTED
txn_alipay_0429_5bf709a7,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:429,acct_alipay,FUND,449.67,CNY,2026-04-20,蚂蚁财富-中金中证500指数增强A-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0430_4f734779,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:430,acct_alipay,FUND,50.0,CNY,2026-04-20,蚂蚁财富-南方纳斯达克100指数(QDII)C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0431_388598df,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:431,acct_alipay,FUND,100.0,CNY,2026-04-20,蚂蚁财富-华夏新锦绣灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0432_b86f104c,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:432,acct_alipay,FUND,100.0,CNY,2026-04-20,蚂蚁财富-华夏新锦绣灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0433_7a6c4466,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:433,acct_alipay,FUND,500.0,CNY,2026-04-20,蚂蚁财富-富国蓝筹精选股票(QDII)-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0434_4d4f4a87,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:434,acct_alipay,FUND,800.0,CNY,2026-04-20,蚂蚁财富-前海开源沪港深核心资源灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0435_3599d907,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:435,acct_alipay,FUND,400.0,CNY,2026-04-20,蚂蚁财富-广发量化多因子灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0436_436f7e4e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:436,acct_alipay,FUND,900.0,CNY,2026-04-20,蚂蚁财富-诺安多策略混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0437_9f0822f0,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:437,acct_alipay,FUND,500.0,CNY,2026-04-20,蚂蚁财富-华夏国证自由现金流ETF联接A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0438_b3ccf88f,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:438,acct_alipay,FUND,450.0,CNY,2026-04-20,蚂蚁财富-中金中证500指数增强A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0439_53fcc4c6,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:439,acct_alipay,FUND,0.46,CNY,2026-04-20,余额宝-2026.04.19-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_0440_0a3f5fa2,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:440,acct_alipay,REFUND,164.0,CNY,2026-04-19,退款-火车票 铁路12306 交通出行,0.93,ACCEPTED
txn_alipay_0441_0d226ebb,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:441,acct_alipay,CASH,-262.0,CNY,2026-04-19,火车票 携程旅行网 交通出行,0.95,ACCEPTED
txn_alipay_0442_aaf9acbc,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:442,acct_alipay,CASH,-20.97,CNY,2026-04-19,芭泰芒·东南亚融合料理(光谷店)外卖订单 淘宝闪购 餐饮美食,0.95,ACCEPTED
txn_alipay_0443_299dd4fa,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:443,acct_alipay,CASH,-164.0,CNY,2026-04-19,火车票 铁路12306 交通出行,0.95,ACCEPTED
txn_alipay_0444_79e09cc3,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:444,acct_alipay,CASH,-509.0,CNY,2026-04-19,火车票 铁路12306 交通出行,0.95,ACCEPTED
txn_alipay_0445_3c7d5b08,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:445,acct_alipay,FUND,0.46,CNY,2026-04-19,余额宝-2026.04.18-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_0446_878524cc,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:446,acct_alipay,CASH,-226.95,CNY,2026-04-18,【重磅新品】杰士邦仿生皮避孕套PI玻尿酸超薄男用非乳胶安全套by ji**店 日用百货,0.95,ACCEPTED
txn_alipay_0447_b550e4b6,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:447,acct_alipay,CASH,-248.0,CNY,2026-04-18,【优惠价】beU必遇五感嘟嘟套情趣避孕套刺激超薄003byt玻尿酸官方安全套 be**店 日用百货,0.95,ACCEPTED
txn_alipay_0448_dfe9a2d3,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:448,acct_alipay,CASH,-44.9,CNY,2026-04-18,牛约堡-牛肉汉堡(光谷店)外卖订单 淘宝闪购 餐饮美食,0.95,ACCEPTED
txn_alipay_0449_61744f56,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:449,acct_alipay,CASH,-43.9,CNY,2026-04-18,牛约堡-牛肉汉堡(光谷店)外卖订单 淘宝闪购 餐饮美食,0.95,ACCEPTED
txn_alipay_0450_5b1f2cc2,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:450,acct_alipay,FUND,0.46,CNY,2026-04-18,余额宝-2026.04.17-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_0451_6bc12148,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:451,acct_alipay,FUND,2000.0,CNY,2026-04-17,余额宝-转出到银行卡 中国银行 投资理财,0.95,ACCEPTED
txn_alipay_0452_338e5960,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:452,acct_alipay,FUND,1987.17,CNY,2026-04-17,蚂蚁财富-富国蓝筹精选股票(QDII)-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0453_26c08442,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:453,acct_alipay,CASH,-31.4,CNY,2026-04-17,牛约堡-牛肉汉堡(光谷店)外卖订单 淘宝闪购 餐饮美食,0.95,ACCEPTED
txn_alipay_0454_8a47697e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:454,acct_alipay,CASH,-35.0,CNY,2026-04-17,湖北省高速公路联网收费中心 湖北省高速公路联网收费中心 交通出行,0.95,ACCEPTED
txn_alipay_0455_806427f6,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:455,acct_alipay,CASH,-3.0,CNY,2026-04-17,收钱码收款 陈发文 商业服务,0.95,ACCEPTED
txn_alipay_0456_51539803,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:456,acct_alipay,FUND,100.0,CNY,2026-04-17,蚂蚁财富-华夏新锦绣灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0457_5f41f81b,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:457,acct_alipay,FUND,100.0,CNY,2026-04-17,蚂蚁财富-华夏新锦绣灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0458_9bc64211,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:458,acct_alipay,TRANSFER,-3000.0,CNY,2026-04-17,转账 林维(*维) 转账红包,0.95,ACCEPTED
txn_alipay_0459_28fb92cb,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:459,acct_alipay,CASH,-5.0,CNY,2026-04-17,收钱码收款 光头卤菜早点 餐饮美食,0.95,ACCEPTED
txn_alipay_0460_02a96027,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:460,acct_alipay,CASH,-35.0,CNY,2026-04-17,湖北省高速公路联网收费中心 湖北省高速公路联网收费中心 交通出行,0.95,ACCEPTED
txn_alipay_0461_95afbb65,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:461,acct_alipay,FUND,0.2,CNY,2026-04-17,余额宝-2026.04.16-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_0462_b239e4af,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:462,acct_alipay,CASH,-32.9,CNY,2026-04-16,汉堡王(武汉金地雄楚28830店)外卖订单 淘宝闪购 餐饮美食,0.95,ACCEPTED
txn_alipay_0463_78222d1b,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:463,acct_alipay,FUND,100.0,CNY,2026-04-16,蚂蚁财富-华夏新锦绣灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0464_e2e16b46,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:464,acct_alipay,FUND,100.0,CNY,2026-04-16,蚂蚁财富-华夏新锦绣灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0465_b76a5e4e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:465,acct_alipay,FUND,11920.0,CNY,2026-04-16,余额宝-单次转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_0466_65e9e1ef,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:466,acct_alipay,FUND,0.2,CNY,2026-04-16,余额宝-2026.04.15-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_0467_9337ea83,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:467,acct_alipay,CASH,-46.6,CNY,2026-04-15,麦当劳&麦咖啡(武汉K11Select店)外卖订单 淘宝闪购 餐饮美食,0.95,ACCEPTED
txn_alipay_0468_a14124b8,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:468,acct_alipay,CASH,-98.0,CNY,2026-04-15,湖北省高速公路联网收费中心 湖北省高速公路联网收费中心 交通出行,0.95,ACCEPTED
txn_alipay_0469_31903136,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:469,acct_alipay,FUND,753.43,CNY,2026-04-15,蚂蚁财富-南方纳斯达克100指数(QDII)C-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0470_9ab0cc94,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:470,acct_alipay,CASH,-57.0,CNY,2026-04-15,湖北省高速公路联网收费中心 湖北省高速公路联网收费中心 交通出行,0.95,ACCEPTED
txn_alipay_0471_f0779ca9,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:471,acct_alipay,CASH,-876.0,CNY,2026-04-15,站级支付 中国石化销售股份有限公司湖北荆门石油分公司 爱车养车,0.95,ACCEPTED
txn_alipay_0472_032aa29c,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:472,acct_alipay,FUND,100.0,CNY,2026-04-15,蚂蚁财富-华夏新锦绣灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0473_72a27d18,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:473,acct_alipay,FUND,100.0,CNY,2026-04-15,蚂蚁财富-华夏新锦绣灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0474_fedc731d,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:474,acct_alipay,CASH,-37.0,CNY,2026-04-15,湖北省高速公路联网收费中心 湖北省高速公路联网收费中心 交通出行,0.95,ACCEPTED
txn_alipay_0475_e1e70562,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:475,acct_alipay,CASH,-19.58,CNY,2026-04-14,蛋壳小屋金牌烧肉蛋包饭(财大店)外卖订单 淘宝闪购 餐饮美食,0.95,ACCEPTED
txn_alipay_0476_a586ac15,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:476,acct_alipay,TRANSFER,-201.0,CNY,2026-04-14,转账 lolol(贾韩松) 转账红包,0.95,ACCEPTED
txn_alipay_0477_9867d853,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:477,acct_alipay,TRANSFER,-48248.2,CNY,2026-04-14,转账 lolol(贾韩松) 转账红包,0.95,ACCEPTED
txn_alipay_0478_b0e57e8a,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:478,acct_alipay,FUND,23335.48,CNY,2026-04-14,余额宝-单次转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_0479_47773a93,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:479,acct_alipay,FUND,27.83,CNY,2026-04-14,蚂蚁财富-易方达人工智能ETF联接A-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0480_625694b2,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:480,acct_alipay,FUND,32323.42,CNY,2026-04-14,余额宝-单次转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_0481_6d3cf9fb,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:481,acct_alipay,CASH,-21.45,CNY,2026-04-14,排队3小时都要吃的牛腩饭·谷米中(武汉洪山店)外卖订单 淘宝闪购 餐饮美食,0.95,ACCEPTED
txn_alipay_0482_a578165e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:482,acct_alipay,TRANSFER,24276.58,CNY,2026-04-13,花呗自动还款-2026年04月账单 花呗 信用借还,0.95,ACCEPTED
txn_alipay_0483_f45dadd4,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:483,acct_alipay,FUND,27.65,CNY,2026-04-13,蚂蚁财富-易方达人工智能ETF联接A-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_0484_f5b4bac8,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:484,acct_alipay,TRANSFER,-200.0,CNY,2026-04-13,转账 爱逛街的林子(林全意) 转账红包,0.95,ACCEPTED
txn_alipay_0485_0d077fca,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:485,acct_alipay,CASH,-3200.0,CNY,2026-04-13,保险承保-中国人寿五年领·年金(升级版)|25050651280359110197|期数|202604|续期交易付款 中国人寿保险股份有限公司 保险,0.55,NEEDS_REVIEW
